,index,BasePay,OvertimePay,OtherPay,TotalPay
1658,74373,141567.84,19538.83,27479.58,188586.25
1659,74374,116956.72,47832.28,20092.97,184881.97
1660,74376,116956.7,49672.24,18333.27,184962.21
1661,74378,115893.46,49603.74,19705.79,185202.99
1662,74379,121068.01,44121.89,24454.87,189644.77
1663,74385,143289.12,31545.56,10504.09,185338.77
1664,74386,133915.65,30844.09,16500.41,181260.15
1665,74387,115893.45,54889.7,15028.91,185812.06
1666,74397,143289.14,25869.54,15891.15,185049.83
1667,74400,135581.77,27409.19,17675.06,180666.02
1668,74404,116956.71,48572.21,18904.41,184433.33
1669,74409,116255.42,50387.96,17872.19,184515.57
1670,74410,134667.49,23203.36,22768.99,180639.84
1671,74412,123471.01,44624.3,20498.02,188593.33
1672,74417,135270.0,33055.31,17194.55,185519.86
1673,74423,114403.17,53738.26,16784.17,184925.6
1674,74425,115893.47,44740.13,23654.87,184288.47
1675,74432,127207.77,38597.9,15862.87,181668.54
1676,74436,143289.13,23825.53,17058.13,184172.79
1677,74438,115893.47,48086.69,20006.01,183986.17
1678,74441,143289.0,25652.6,13599.99,182541.59
1679,74443,116956.7,46931.18,19409.4,183297.28
1680,74444,126561.84,27254.08,30717.97,184533.89
1681,74445,142518.01,24423.58,17160.75,184102.34
1682,74451,116355.99,48813.67,18445.03,183614.69
1683,74452,143289.08,29570.0,10908.87,183767.95
1684,74453,123471.0,53456.98,10630.74,187558.72
1685,74454,121068.0,54839.72,11927.38,187835.1
1686,74458,115893.46,52543.28,15652.6,184089.34
1687,74460,116956.69,47010.77,19031.87,182999.33
1688,74469,123070.9,40459.06,23764.35,187294.31
1689,74472,135902.97,26342.01,16542.65,178787.63
1690,74482,116956.71,45958.42,19616.77,182531.9
1691,74484,143289.05,25555.39,14164.14,183008.58
1692,74486,143289.07,27250.21,12462.87,183002.15
1693,74488,129343.01,21224.12,34671.64,185238.77
1694,74489,143289.1,23162.97,15967.3,182419.37
1695,74491,116956.71,53661.17,12801.41,183419.29
1696,74494,132718.18,21779.56,26635.26,181133.0
1697,74495,116835.38,46778.83,19321.54,182935.75
1698,74498,135902.96,30510.22,12595.52,179008.7
1699,74501,135144.25,31492.71,12339.72,178976.68
1700,74502,123471.19,41691.16,21222.31,186384.66
1701,74505,120154.06,33482.38,26129.65,179766.09
1702,74508,116956.73,40001.61,24797.94,181756.28
1703,74513,116956.69,45191.14,19531.67,181679.5
1704,74516,116956.73,45905.82,18837.88,181700.43
1705,74522,115893.46,49255.7,16871.78,182020.94
1706,74523,116956.71,36452.44,26367.4,179776.55
1707,74527,116956.74,45175.83,19138.31,181270.88
1708,74531,115893.49,46129.23,19563.57,181586.29
1709,74532,115893.48,46922.93,18766.1,181582.51
1710,74536,143289.14,20677.51,17665.42,181632.07
1711,74538,135902.96,23504.52,17556.46,176963.94
1712,74554,129343.12,21142.78,33568.27,184054.17
1713,74556,116956.69,43764.81,19972.02,180693.52
1714,74558,143289.06,22175.46,15974.99,181439.51
1715,74560,143449.53,20214.78,17218.41,180882.72
1716,74561,115893.46,55322.83,11303.92,182520.21
1717,74562,133915.68,26483.9,16849.81,177249.39
1718,74563,116956.7,43653.19,19974.53,180584.42
1719,74567,114249.03,26028.64,42754.84,183032.51
1720,74575,143289.15,22524.28,14140.57,179954.0
1721,74576,139644.0,27890.05,12102.48,179636.53
1722,74578,135144.25,24548.13,16906.81,176599.19
1723,74585,115893.45,46320.49,18473.7,180687.64
1724,74589,121628.51,36288.9,26924.32,184841.73
1725,74591,116956.69,43261.81,19918.02,180136.52
1726,74598,121068.0,52498.14,11199.7,184765.84
1727,74600,116203.59,46526.11,18034.82,180764.52
1728,74601,121068.01,48855.59,14838.9,184762.5
1729,74602,135503.44,23476.73,17017.52,175997.69
1730,74603,123471.03,35699.86,24966.67,184137.56
1731,74608,134667.5,23900.4,17549.06,176116.96
1732,74616,110612.72,57398.24,14460.47,182471.43
1733,74618,120048.01,41629.7,22782.74,184460.45
1734,74619,116987.76,44080.42,18432.11,179500.29
1735,74620,116956.73,43570.16,18978.78,179505.67
1736,74629,116956.74,40081.99,21938.13,178976.86
1737,74630,115893.47,44503.8,19360.22,179757.49
1738,74631,143289.15,24546.98,12190.88,180027.01
1739,74641,134667.5,20906.82,19651.41,175225.73
1740,74643,116956.71,43425.12,18892.37,179274.2
1741,74649,143289.23,25527.49,10834.19,179650.91
1742,74662,121753.19,44465.51,13986.74,180205.44
1743,74667,126892.0,20796.33,34597.73,182286.06
1744,74672,120218.0,22525.82,40623.37,183367.19
1745,74674,123471.11,34356.54,25190.07,183017.72
1746,74678,135902.92,20786.83,17888.77,174578.52
1747,74679,143289.18,22782.94,12828.89,178901.01
1748,74690,116956.71,41429.25,19874.1,178260.06
1749,74691,123471.04,35357.03,22648.14,181476.21
1750,74696,143289.14,20272.3,15206.08,178767.52
1751,74697,116956.71,50446.99,12152.73,179556.43
1752,74699,116956.72,41485.12,19656.62,178098.46
1753,74700,117187.97,39096.09,21582.76,177866.82
1754,74704,135144.25,22059.7,16893.01,174096.96
1755,74705,136440.38,19535.0,17770.62,173746.0
1756,74708,129343.07,26574.88,25110.75,181028.7
1757,74724,143289.18,19074.27,15138.71,177502.16
1758,74728,143289.13,19076.45,15096.57,177462.15
1759,74731,116956.72,40242.34,20531.13,177730.19
1760,74732,143289.05,19397.52,15095.98,177782.55
1761,74733,116956.75,40964.35,19680.88,177601.98
1762,74734,123471.14,37768.85,20807.18,182047.17
1763,74739,114221.52,46651.91,17865.63,178739.06
1764,74741,143548.02,21951.28,10656.32,176155.62
1765,74744,116951.83,47284.27,13993.71,178229.81
1766,74747,121068.01,50639.63,10551.21,182258.85
1767,74748,135902.95,25210.0,13052.98,174165.93
1768,74755,115170.9,53098.79,10956.75,179226.44
1769,74759,131174.01,32467.43,14061.46,177702.9
1770,74760,123471.15,44275.97,12383.59,180130.71
1771,74762,126892.0,40585.22,13063.5,180540.72
1772,74766,116956.7,41072.96,19010.74,177040.4
1773,74767,131410.21,21440.18,21240.0,174090.39
1774,74769,123471.05,38735.81,19052.56,181259.42
1775,74772,121068.0,41982.29,18551.91,181602.2
1776,74778,116956.73,38994.08,20410.78,176361.59
1777,74782,115893.49,41999.38,19085.15,176978.02
1778,74783,115893.46,40757.59,20108.16,176759.21
1779,74785,133915.64,22338.71,16839.44,173093.79
1780,74789,116956.72,39942.4,19563.59,176462.71
1781,74791,116956.69,32974.55,25499.07,175430.31
1782,74792,121068.0,35812.69,24156.23,181036.92
1783,74801,123471.17,42314.52,14798.61,180584.3
1784,74804,135902.92,19990.63,16345.51,172239.06
1785,74805,116956.7,47540.65,12997.98,177495.33
1786,74811,115893.47,41331.46,19191.42,176416.35
1787,74816,135144.22,20895.62,16181.19,172221.03
1788,74825,116956.7,40309.56,18590.32,175856.58
1789,74827,123471.09,44181.42,12377.24,180029.75
1790,74832,115893.47,45349.91,15428.39,176671.77
1791,74833,123471.14,36608.49,19871.82,179951.45
1792,74838,134811.5,22490.23,15980.87,173282.6
1793,74840,143289.18,18440.34,14408.79,176138.31
1794,74841,143289.03,20083.71,12672.39,176045.13
1795,74849,116956.7,38692.92,19510.4,175160.02
1796,74853,116956.69,31697.66,24985.1,173639.45
1797,74855,116956.72,44920.43,14047.17,175924.32
1798,74856,131802.66,18176.92,21432.12,171411.7
1799,74863,135144.26,18714.9,16893.01,170752.17
1800,74864,116956.71,37898.14,19696.47,174551.32
1801,74871,116956.72,47314.26,11651.37,175922.35
1802,74878,123471.19,43123.77,12162.1,178757.06
1803,74881,123471.01,36176.76,19082.06,178729.83
1804,74883,130352.79,26191.81,15682.83,172227.43
1805,74888,115893.47,37178.27,21084.02,174155.76
1806,74889,116956.71,34175.26,22459.21,173591.18
1807,74891,116956.72,37770.63,19475.02,174202.37
1808,74893,115893.45,47497.24,12466.46,175857.15
1809,74894,115893.47,42162.95,16960.48,175016.9
1810,74897,129963.87,22374.89,24545.68,176884.44
1811,74903,116079.56,41268.3,17380.89,174728.75
1812,74905,138378.64,26418.41,10854.4,175651.45
1813,74909,116956.71,36935.51,19809.45,173701.67
1814,74910,121068.0,43181.33,14292.04,178541.37
1815,74911,115893.46,39516.36,18738.29,174148.11
1816,74915,123471.05,41759.29,12716.13,177946.47
1817,74918,114560.01,39978.72,19692.07,174230.8
1818,74920,135299.69,24923.28,11680.68,171903.65
1819,74922,115893.46,38654.44,19304.81,173852.71
1820,74925,116956.71,29396.76,26156.09,172509.56
1821,74929,116956.71,36863.03,19386.41,173206.15
1822,74931,116956.7,34410.15,22054.7,173421.55
1823,74934,114299.93,50590.8,10614.76,175505.49
1824,74940,116956.7,34711.33,20998.97,172667.0
1825,74941,115893.48,43299.03,14976.53,174169.04
1826,74944,115893.47,36804.47,20530.59,173228.53
1827,74945,128556.0,24190.2,20703.03,173449.23
1828,74946,116956.71,44066.29,13184.13,174207.13
1829,74948,143289.12,19335.29,10731.52,173355.93
1830,74949,117187.96,36143.95,19415.64,172747.55
1831,74952,131410.2,26726.41,13419.89,171556.5
1832,74955,116956.69,34585.16,20614.71,172156.56
1833,74963,123471.04,41521.48,11891.0,176883.52
1834,74964,123471.06,42539.7,10881.87,176892.63
1835,74965,128556.0,35762.75,11004.55,175323.3
1836,74966,116956.71,37080.74,18527.02,172564.47
1837,74969,116956.69,36022.61,19239.23,172218.53
1838,74970,116956.72,44775.35,12019.27,173751.34
1839,74976,143289.12,18864.72,10538.78,172692.62
1840,74981,115893.46,29822.04,26238.58,171954.08
1841,74984,122327.9,40487.1,13900.18,176715.18
1842,74991,123471.16,33109.64,19668.15,176248.95
1843,74992,131410.22,20330.84,18899.77,170640.83
1844,74993,119420.51,43045.17,12615.61,175081.29
1845,74996,135270.12,26642.07,12041.21,173953.4
1846,74997,121220.65,27399.48,22282.66,170902.79
1847,74999,116956.74,35253.92,19510.46,171721.12
1848,75006,123471.05,31496.62,21057.89,176025.56
1849,75009,129343.16,27083.49,18269.94,174696.59
1850,75013,135902.95,20244.4,12089.29,168236.64
1851,75019,131405.45,20494.54,18866.51,170766.5
1852,75023,116956.71,33577.47,20713.26,171247.44
1853,75025,115893.46,44952.99,12034.0,172880.45
1854,75033,117359.91,37383.86,17024.32,171768.09
1855,75034,127833.07,27032.83,16841.43,171707.33
1856,75042,139644.01,18145.97,12102.48,169892.46
1857,75048,116956.7,33176.72,20605.75,170739.17
1858,75051,116956.69,34137.76,19590.11,170684.56
1859,75053,116956.69,37797.1,16614.8,171368.59
1860,75058,116478.01,41242.62,18508.8,176229.43
1861,75061,126153.1,34414.99,12337.06,172905.15
1862,75066,130330.0,19522.37,23409.32,173261.69
1863,75071,116956.7,43376.35,11347.43,171680.48
1864,75075,115893.48,34642.16,19853.61,170389.25
1865,75076,128870.28,27090.52,13175.4,169136.2
1866,75077,124868.13,34348.14,11235.16,170451.43
1867,75079,116602.29,30537.32,23105.49,170245.1
1868,75080,119947.0,39758.69,15545.08,175250.77
1869,75083,121068.0,43090.48,10712.53,174871.01
1870,75084,123471.15,34913.89,15713.5,174098.54
1871,75089,116956.72,33503.6,19483.86,169944.18
1872,75115,127392.1,24713.88,15321.9,167427.88
1873,75125,135270.16,21073.12,13650.84,169994.12
1874,75128,116956.71,33598.75,18801.59,169357.05
1875,75131,127652.02,18783.92,26012.47,172448.41
1876,75149,118518.1,43266.42,11823.56,173608.08
1877,75150,123471.03,25951.49,23327.73,172750.25
1878,75154,115893.49,34455.53,18930.94,169279.96
1879,75160,116956.72,32762.36,19010.73,168729.81
1880,75163,116956.73,24095.41,26022.35,167074.49
1881,75171,115893.45,29966.59,22219.5,168079.54
1882,75186,116956.71,39767.03,12719.76,169443.5
1883,75188,129343.12,19797.39,22156.9,171297.41
1884,75190,132687.09,20307.7,12752.69,165747.48
1885,75192,116161.05,31681.94,20137.53,167980.52
1886,75194,116956.71,31500.76,19563.56,168021.03
1887,75206,118334.64,26143.71,22280.83,166759.18
1888,75208,123471.03,35926.63,12650.66,172048.32
1889,75211,111352.13,38451.4,19386.88,169190.41
1890,75212,126892.0,24876.52,19754.99,171523.51
1891,75214,116956.72,31818.61,18908.28,167683.61
1892,75224,130911.8,19338.92,15110.92,165361.64
1893,75232,115893.46,33517.34,18541.07,167951.87
1894,75241,115893.5,32225.63,19590.2,167709.33
1895,75245,121068.02,21621.27,27890.98,170580.27
1896,75251,116956.7,30363.64,19648.66,166969.0
1897,75257,129343.08,18907.51,21818.3,170068.89
1898,75258,116956.68,31222.23,18833.48,167012.39
1899,75261,131410.23,19194.67,14843.43,165448.33
1900,75263,115893.46,32239.57,19014.21,167147.24
1901,75266,127767.71,28267.12,11433.28,167468.11
1902,75269,129962.4,19414.59,19865.47,169242.46
1903,75270,130532.0,24882.43,14061.96,169476.39
1904,75273,115893.46,31500.29,19537.04,166930.79
1905,75277,121691.01,23409.57,26064.97,171165.55
1906,75280,116956.71,29659.96,19838.29,166454.96
1907,75284,126892.0,29499.6,13591.98,169983.58
1908,75287,121068.0,31372.8,18555.87,170996.67
1909,75294,115894.38,36894.98,14385.59,167174.95
1910,75295,116478.0,40031.74,15404.2,171913.94
1911,75301,125564.04,32670.94,11652.04,169887.02
1912,75311,116956.71,30463.6,18535.69,165956.0
1913,75312,115893.45,35131.51,15980.51,167005.47
1914,75326,115893.47,31638.52,18694.08,166226.07
1915,75331,121068.01,35547.96,13704.84,170320.81
1916,75332,116956.74,30528.81,18349.65,165835.2
1917,75356,116956.74,28518.79,20152.24,165627.77
1918,75357,116956.71,24333.91,24382.67,165673.29
1919,75362,116204.9,30605.42,19086.83,165897.15
1920,75365,116956.71,22808.83,25417.47,165183.01
1921,75366,122137.52,21245.3,24956.19,168339.01
1922,75376,116956.69,25040.95,22668.12,164665.76
1923,75378,115893.44,30622.6,19271.23,165787.27
1924,75381,121068.0,31777.02,17340.71,170185.73
1925,75382,129343.09,20722.87,18344.06,168410.02
1926,75386,128757.01,24290.69,14618.49,167666.19
1927,75392,123471.15,35498.0,10663.11,169632.26
1928,75394,116310.85,31073.03,18419.09,165802.97
1929,75404,121068.0,24590.17,24185.1,169843.27
1930,75407,121068.0,28843.69,19925.65,169837.34
1931,75408,116956.7,29536.18,18500.3,164993.18
1932,75413,131197.01,25361.18,11096.87,167655.06
1933,75415,119033.68,24681.75,26078.19,169793.62
1934,75416,128556.0,25325.23,13476.0,167357.23
1935,75418,116956.71,28585.23,19227.69,164769.63
1936,75432,116478.12,36173.56,17572.08,170223.76
1937,75438,123442.78,33570.52,11839.69,168852.99
1938,75452,115893.46,35818.79,14193.39,165905.64
1939,75454,116956.73,28931.18,18479.11,164367.02
1940,75455,126892.02,18530.52,22276.4,167698.94
1941,75459,115893.46,38568.25,11406.79,165868.5
1942,75469,116956.7,28119.21,18925.6,164001.51
1943,75476,116956.71,27316.9,19615.6,163889.21
1944,75478,116116.02,28192.42,23570.23,167878.67
1945,75479,119368.0,28998.34,20165.58,168531.92
1946,75480,121068.0,35097.91,12530.94,168696.85
1947,75493,110789.0,37592.66,20127.01,168508.67
1948,75499,116956.71,26454.72,19587.44,162998.87
1949,75500,116956.69,26156.63,20252.38,163365.7
1950,75501,116404.7,28431.0,18801.64,163637.34
1951,75508,112070.22,38619.82,14915.78,165605.82
1952,75522,115893.47,25788.9,21242.69,162925.06
1953,75524,116956.7,26559.92,19169.3,162685.92
1954,75542,123471.09,28364.21,13811.27,165646.57
1955,75557,116956.7,25776.99,19431.44,162165.13
1956,75577,115893.45,28969.86,17637.34,162500.65
1957,75579,115893.46,26813.19,19652.21,162358.86
1958,75580,116398.04,27316.45,18558.03,162272.52
1959,75581,110553.32,37147.12,16758.95,164459.39
1960,75589,129343.08,20137.42,15365.51,164846.01
1961,75590,123242.4,30608.8,12171.12,166022.32
1962,75595,116956.71,25434.5,19173.73,161564.94
1963,75600,115893.44,28237.36,17926.22,162057.02
1964,75601,115468.16,22954.01,22767.72,161189.89
1965,75603,117142.82,29649.48,15536.35,162328.65
1966,75606,123471.01,27080.84,15238.94,165790.79
1967,75608,116956.71,24437.74,19922.75,161317.2
1968,75616,115057.48,19749.21,26730.06,161536.75
1969,75618,116478.02,34429.5,16044.25,166951.77
1970,75623,116956.72,24656.09,19572.48,161185.29
1971,75632,130532.0,20864.75,12316.98,163713.73
1972,75639,116956.71,25454.74,18603.14,161014.59
1973,75646,118506.85,19282.2,21897.22,159686.27
1974,75657,116956.7,22809.18,21329.33,161095.21
1975,75659,115893.45,23410.94,21084.55,160388.94
1976,75661,117158.1,34021.55,14888.39,166068.04
1977,75662,116034.39,28039.99,17425.46,161499.84
1978,75668,116956.7,32173.35,12521.64,161651.69
1979,75675,116956.7,23908.31,19359.79,160224.8
1980,75676,116956.71,23907.87,19315.43,160180.01
1981,75697,115670.28,30712.92,17548.81,163932.01
1982,75705,121068.0,32422.26,10861.34,164351.6
1983,75706,116956.7,26337.87,17493.86,160788.43
1984,75708,116956.69,28403.13,14896.01,160255.83
1985,75711,116956.71,23160.06,19332.06,159448.83
1986,75712,116956.72,24083.23,18447.12,159487.07
1987,75715,121068.0,30521.0,12641.13,164230.13
1988,75717,116956.71,19835.66,21891.33,158683.7
1989,75718,123471.13,25405.16,14907.48,163783.77
1990,75727,118464.05,25941.78,20109.91,164515.74
1991,75744,121068.0,25348.58,17395.85,163812.43
1992,75746,112034.36,30424.52,18297.3,160756.18
1993,75747,123471.15,28297.76,11536.77,163305.68
1994,75750,116805.18,23479.03,18763.14,159047.35
1995,75755,116956.68,22793.55,19108.16,158858.39
1996,75758,116956.7,21861.59,19928.71,158747.0
1997,75761,117701.05,22381.0,19216.97,159299.02
1998,75763,115893.44,25631.17,17708.2,159232.81
1999,75766,115814.53,34899.96,13207.54,163922.03
2000,75770,115165.6,21294.53,22829.8,159289.93
2001,75773,112957.42,40718.94,10650.0,164326.36
2002,75774,115572.81,33722.19,15180.05,164475.05
2003,75776,116478.15,36709.45,11078.82,164266.42
2004,75777,125301.2,23477.44,11131.26,159909.9
2005,75782,121068.0,25164.87,16892.37,163125.24
2006,75785,115893.44,23654.49,19324.37,158872.3
2007,75786,115893.46,23774.66,19200.28,158868.4
2008,75788,116124.72,25150.96,17729.88,159005.56
2009,75793,116956.71,21726.46,19723.03,158406.2
2010,75796,115122.18,24445.91,19899.51,159467.6
2011,75800,114830.24,26010.42,18346.21,159186.87
2012,75813,117763.02,27114.64,18047.36,162925.02
2013,75817,115893.44,22822.59,19696.53,158412.56
2014,75821,116956.69,21213.85,19815.21,157985.75
2015,75823,115893.45,18504.29,23973.84,158371.58
2016,75826,112900.0,33038.19,15077.46,161015.65
2017,75827,116956.73,22148.44,18837.03,157942.2
2018,75828,116956.72,20917.7,20113.36,157987.78
2019,75830,116956.69,24331.19,17915.52,159203.4
2020,75838,116956.7,21968.57,18881.22,157806.49
2021,75846,114062.04,22017.11,27255.62,163334.77
2022,75857,116956.69,21698.11,18994.69,157649.49
2023,75862,116956.69,20899.77,19616.77,157473.23
2024,75864,116956.73,25802.87,15358.23,158117.83
2025,75872,116956.71,19931.82,20388.93,157277.46
2026,75874,121068.02,30556.07,10461.82,162085.91
2027,75879,129343.0,20395.19,10580.95,160319.14
2028,75882,121068.0,24570.96,16311.46,161950.42
2029,75883,116956.7,21268.32,18993.0,157218.02
2030,75890,127116.03,20847.61,12115.76,160079.4
2031,75895,123471.01,24485.21,13337.29,161293.51
2032,75896,116956.74,29148.76,12059.21,158164.71
2033,75902,116956.73,28192.27,12959.03,158108.03
2034,75905,121068.0,25469.49,15071.81,161609.3
2035,75908,115206.8,24542.88,19025.65,158775.33
2036,75912,113569.39,48859.3,11217.68,173646.37
2037,75925,115893.45,22714.83,18392.65,157000.93
2038,75930,127900.96,19016.95,12829.17,159747.08
2039,75932,120923.27,22649.96,17566.66,161139.89
2040,75939,116956.72,19537.94,19654.68,156149.34
2041,75940,121068.0,19153.45,20822.58,161044.03
2042,75944,120525.54,19696.93,20852.05,161074.52
2043,75949,117004.58,22649.7,17112.08,156766.36
2044,75970,122937.01,22532.16,14697.11,160166.28
2045,75978,115693.24,19233.16,21290.65,156217.05
2046,75980,110635.73,28058.72,19084.42,157778.87
2047,75982,116956.71,23911.62,15578.23,156446.56
2048,75984,123185.41,19454.91,17502.25,160142.57
2049,75998,115893.46,25317.17,15260.55,156471.18
2050,76004,116956.72,19138.32,19244.6,155339.64
2051,76049,112583.96,19974.77,27591.53,160150.26
2052,76051,116956.69,20069.66,18431.22,155457.57
2053,76057,116956.71,27926.48,11606.94,156490.13
2054,76064,116956.75,18708.63,19404.11,155069.49
2055,76065,115893.43,21232.81,18399.34,155525.58
2056,76066,123471.07,23085.77,12859.31,159416.15
2057,76069,117347.52,26780.89,15906.59,160035.0
2058,76078,116956.72,19124.2,18872.48,154953.4
2059,76079,116956.69,18765.79,19191.49,154913.97
2060,76083,110228.45,35400.32,16132.32,161761.09
2061,76088,126892.0,18643.45,12641.89,158177.34
2062,76096,115932.01,25806.53,14168.18,155906.72
2063,76099,116956.73,21502.98,16544.37,155004.08
2064,76112,116956.72,19046.2,18643.86,154646.78
2065,76113,121068.01,24758.35,13422.32,159248.68
2066,76114,121068.0,27573.13,10604.33,159245.46
2067,76116,115184.64,25963.16,14515.87,155663.67
2068,76124,121068.0,21197.43,16751.78,159017.21
2069,76125,115446.87,29420.3,11337.47,156204.64
2070,76127,116956.71,21736.78,16255.09,154948.58
2071,76166,123471.02,20751.83,13742.24,157965.09
2072,76167,119947.0,24680.4,13313.09,157940.49
2073,76168,115893.49,21557.21,16618.02,154068.72
2074,76178,116478.0,28779.11,13894.06,159151.17
2075,76186,112904.5,31749.43,13099.15,157753.08
2076,76190,123471.2,20139.12,14040.58,157650.9
2077,76191,123854.05,19229.1,14389.01,157472.16
2078,76193,123471.15,20317.28,12519.71,156308.14
2079,76196,116478.04,29552.64,12876.86,158907.54
2080,76209,113885.0,31642.54,12575.11,158102.65
2081,76214,121068.0,20390.08,16235.7,157693.78
2082,76215,121068.03,23031.21,13362.36,157461.6
2083,76216,123471.04,22032.63,11676.19,157179.86
2084,76231,123471.2,19338.87,14240.71,157050.78
2085,76238,123471.14,20047.34,12185.32,155703.8
2086,76241,118855.25,19000.12,14919.71,152775.08
2087,76242,119006.54,25292.72,13451.07,157750.33
2088,76246,118858.11,18730.8,19565.68,157154.59
2089,76249,115893.48,20515.78,17488.89,153898.15
2090,76253,116956.72,25577.18,11305.81,153839.71
2091,76271,121068.0,24982.69,11120.43,157171.12
2092,76289,116997.73,18732.2,16571.2,152301.13
2093,76297,123471.06,20244.08,11467.64,155182.78
2094,76305,121068.0,23194.22,12658.86,156921.08
2095,76311,123471.02,19179.84,12351.33,155002.19
2096,76320,116956.7,19071.17,16416.46,152444.33
2097,76324,120819.7,24156.14,11640.45,156616.29
2098,76331,116478.15,26226.51,13998.98,156703.64
2099,76333,111518.01,25700.76,17182.4,154401.17
2100,76346,121068.0,20498.58,14809.45,156376.03
2101,76359,123471.07,20376.6,10671.36,154519.03
2102,76371,116956.68,19905.32,15059.86,151921.86
2103,76380,121263.05,23545.7,11022.21,155830.96
2104,76381,116956.7,23344.92,12049.95,152351.57
2105,76382,121068.0,23723.17,10923.4,155714.57
2106,76387,116478.05,23204.76,16971.18,156653.99
2107,76391,111207.65,24817.44,17192.12,153217.21
2108,76395,123471.02,20280.65,11000.76,154752.43
2109,76399,121068.0,23159.18,11329.18,155556.36
2110,76419,115893.49,20796.37,15426.24,152116.1
2111,76425,115893.45,25661.34,10674.92,152229.71
2112,76437,118681.06,19070.86,17786.74,155538.66
2113,76444,121068.0,18706.67,15017.84,154792.51
2114,76449,115263.35,27518.85,13218.7,156000.9
2115,76450,114905.11,25591.76,11687.78,152184.65
2116,76472,115185.51,18229.49,17255.44,150670.44
2117,76488,123528.17,18733.32,11651.61,153913.1
2118,76494,116478.01,21742.64,16991.15,155211.8
2119,76497,123471.03,18190.19,11407.62,153068.84
2120,76586,111546.18,28663.35,12835.24,153044.77
2121,76588,116956.73,20765.33,11837.42,149559.48
2122,76600,116478.02,18884.78,18227.17,153589.97
2123,76628,116356.0,21391.31,11465.75,149213.06
2124,76638,114649.83,20580.89,14906.5,150137.22
2125,76640,116956.71,19385.77,12331.82,148674.3
2126,76666,121068.0,18589.37,12247.78,151905.15
2127,76671,121068.0,18734.74,12028.47,151831.21
2128,76680,121068.0,18318.92,12367.61,151754.53
2129,76698,116478.01,23285.52,12720.74,152484.27
2130,76705,112328.0,30021.9,10423.88,152773.78
2131,76746,121068.0,18556.14,11462.79,151086.93
2132,76752,116956.7,19231.73,11385.59,147574.02
2133,76756,111099.89,22145.6,18057.71,151303.2
2134,76802,116478.01,24316.84,10595.31,151390.16
2135,76804,116478.01,18669.86,16272.41,151420.28
2136,76811,116956.71,19343.89,10765.29,147065.89
2137,76813,111706.12,24344.61,15634.06,151684.79
2138,76831,112922.07,27090.83,10793.62,150806.52
2139,76913,116478.01,21701.49,11890.84,150070.34
2140,76946,113885.0,22246.61,11322.1,147453.71
2141,77013,115359.79,20911.17,12684.22,148955.18
2142,77077,113655.84,18615.2,16265.5,148536.54
2143,77102,116478.0,20355.02,10988.82,147821.84
2144,77113,114654.01,18453.38,12854.08,145961.47
2145,77188,117785.97,18227.25,10951.77,146964.99
2146,77275,116259.53,18914.22,10769.32,145943.07
2147,77294,113922.07,19420.2,13511.06,146853.33
2148,77319,115209.1,19404.83,11896.84,146510.77
2149,77384,116478.02,18610.89,10547.04,145635.95
2150,77432,116956.72,26557.11,12120.81,155634.64
2151,77528,115938.77,18154.21,10722.02,144815.0
2152,77672,110782.32,22330.01,10620.0,143732.33
2153,77860,111880.61,18118.75,11747.83,141747.19
2154,80535,123630.35,18731.45,11873.09,154234.89
2155,110539,179464.14,128685.99,27334.83,335484.96
2156,110540,201566.88,97907.38,29916.28,329390.54
2157,110545,183333.82,100005.66,23760.13,307099.61
2158,110546,177771.16,91547.61,36798.76,306117.53
2159,110551,207437.76,67712.84,20743.71,295894.31
2160,110554,207437.76,31868.28,49941.59,289247.63
2161,110562,207437.76,38112.52,30767.56,276317.84
2162,110564,177771.08,62671.16,39322.25,279764.49
2163,110565,179464.2,62653.15,35768.93,277886.28
2164,110566,179464.21,71337.03,26022.22,276823.46
2165,110570,179464.2,62908.09,29118.6,271490.89
2166,110573,177722.49,59117.49,29645.29,266485.27
2167,110575,179464.18,57508.99,27464.43,264437.6
2168,110578,179464.21,53735.26,29297.88,262497.35
2169,110580,179464.21,51397.87,29733.03,260595.11
2170,110582,111640.49,145867.35,18987.57,276495.41
2171,110586,207437.76,28548.77,16501.3,252487.83
2172,110587,177771.17,53193.8,25776.7,256741.67
2173,110590,179464.19,51281.47,24321.23,255066.89
2174,110593,112703.73,134077.58,23626.96,270408.27
2175,110600,179464.22,39232.6,31782.54,250479.36
2176,110604,177771.13,40640.32,30613.76,249025.21
2177,110605,179464.2,42739.0,25082.63,247285.83
2178,110608,111640.48,127698.35,21604.79,260943.62
2179,110610,129037.14,111884.75,16129.63,257051.52
2180,110611,179464.22,50039.97,16160.22,245664.41
2181,110612,179464.22,37039.89,26894.45,243398.56
2182,110615,179464.2,38802.15,24701.63,242967.98
2183,110618,129817.24,108123.01,16979.29,254919.54
2184,110625,125033.15,113394.04,15309.22,253736.41
2185,110627,149531.76,76133.79,20805.11,246470.66
2186,110628,164014.08,64962.52,15826.91,244803.51
2187,110630,149531.79,69075.61,28162.98,246770.38
2188,110638,149696.36,76588.65,18536.21,244821.22
2189,110639,142996.07,88343.44,20727.15,252066.66
2190,110642,179464.26,48046.24,12049.32,239559.82
2191,110646,179464.21,34903.82,21552.62,235920.65
2192,110649,148121.11,74512.43,19845.95,242479.49
2193,110650,149531.77,73072.04,19380.47,241984.28
2194,110655,136373.21,98563.69,11306.11,246243.01
